rank,global_cell_id,scan_name,image_name,xmin,ymin,xmax,ymax,skeleton_length,num_junctions,num_components,num_end_nodes,num_start_nodes,total_nodes,end_to_start_ratio,soma_area,soma_perimeter,soma_circularity,cell_area,cell_perimeter,cell_convex_hull_area,cell_convex_hull_perimeter,cell_solidity,cell_convexity,cell_circularity,cell_convex_circularity,branch_area,branch_perimeter,sholl_min_radius,sholl_peak_radius,sholl_max_radius,sholl_peak,sholl_sum,min_dist_to_known,x_row_position
216,tile_x14848_y25088_gray_matter_cell_0,2018-001_Iba1_Temporal_pole_Batch_6,tile_x14848_y25088_gray_matter,49.729538,290.75476,129.88228,370.28076,82,2,4,7,3,10,2.333333333333333,855,137.15432798862457,0.5711588961435746,1449,303.37972366809845,2585.5,203.84724235534668,0.5604331850705859,0.6719211155270164,0.1978359198732138,0.7818883184507918,617,349.0782079696655,7,30,47,6,82,2.9300437984584726,94992
217,tile_x8704_y17920_gray_matter_cell_4,2017-160_Iba1_Temporal_pole_Batch_6,tile_x8704_y17920_gray_matter,331.5155,315.68744,376.47638,379.1607,42,0,4,2,4,6,0.5,542,90.76955199241638,0.826663508076358,589,182.4091612100601,1060.0,136.77624320983887,0.5556603773584906,0.74983209342391,0.2224497214323497,0.7120235981527961,191,142.1248904466629,12,20,42,4,42,2.929329053157318,93219
218,tile_x28672_y38912_gray_matter_cell_1,2017-160_Iba1_Temporal_pole_Batch_6,tile_x28672_y38912_gray_matter,98.16092,18.562103,224.98721,167.37094,229,3,4,8,4,12,2.0,687,100.81118214130402,0.8494722304770047,2330,584.6416971683502,8054.0,341.54842460155487,0.2892972436056618,0.5842012744828299,0.0856616059768977,0.8675947519643967,1643,672.3818116188049,13,62,81,15,229,2.922286865857323,85787
219,tile_x34304_y10240_gray_matter_cell_0,2017-014_Iba1_Temporal_pole_Batch_6,tile_x34304_y10240_gray_matter,24.949764,253.70355,135.00711,366.33722,203,9,7,15,6,21,2.5,946,140.61017167568207,0.6012672143400891,2338,507.0020879507065,5421.0,297.12172293663025,0.4312857406382586,0.5860364878132771,0.1142970114970149,0.7716501798784118,1392,638.7838325500488,8,33,67,10,203,2.9195270429763363,35631
220,tile_x57856_y46080_gray_matter_cell_0,2014-048_Iba1_Temporal_pole_Batch_8,tile_x57856_y46080_gray_matter,391.03802,429.1584,483.24908,510.40967,61,0,7,6,8,14,0.75,1307,223.0365778207779,0.3301666976634579,1900,400.2325359582901,3663.0,234.5802862644196,0.5187005187005187,0.5861099865425887,0.1490523005746374,0.8364957886205519,720,456.41630148887634,10,31,50,5,61,2.917969519131377,8421
221,tile_x16896_y64512_gray_matter_cell_0,2017-129_Iba1_Tp_B8_100,tile_x16896_y64512_gray_matter,187.99298,81.376495,299.3025,217.55289,219,5,5,8,5,13,1.6,731,133.0538227558136,0.5188866861612237,1394,562.558436870575,6356.5,323.4277375936508,0.2193030755919137,0.5749229171512013,0.0553525143426021,0.7636131341735685,874,475.546244263649,20,84,102,13,219,2.9140397819766775,70731
222,tile_x52224_y16896_gray_matter_cell_0,2014-048_Iba1_Temporal_pole_Batch_8,tile_x52224_y16896_gray_matter,8.790596,114.67469,106.90513,194.01636,128,2,5,7,5,12,1.4,594,103.94112491607666,0.6909100079570003,1558,394.3330411911011,3709.0,249.00463390350345,0.4200593151792936,0.6314576966499522,0.1259073203427007,0.7517126155607593,974,466.3746713399887,14,21,59,7,128,2.9094064309651824,7254
223,tile_x81408_y62464_gray_matter_cell_4,2016-020_Iba1_Temporal_pole_Batch_8,tile_x81408_y62464_gray_matter,1.3183899,261.15558,75.52185,351.54926,92,3,1,4,1,5,4.0,279,60.28427076339722,0.9647305772050234,734,226.89444243907928,1992.0,210.5075887441635,0.3684738955823293,0.9277776329875704,0.1791670764455177,0.5648897374064749,459,273.52185904979706,11,27,76,5,92,2.907570082124414,27805
224,tile_x14848_y35328_gray_matter_cell_1,2017-014_Iba1_Temporal_pole_Batch_6,tile_x14848_y35328_gray_matter,27.210434,5.3971405,186.69386,124.848495,253,6,3,8,3,11,2.6666666666666665,402,75.5979790687561,0.8839252610179402,1644,559.2447285652161,7647.0,370.4152097702026,0.2149862691251471,0.6623490412158741,0.0660553318866743,0.7003632219369862,1242,630.8427076339722,13,39,103,7,253,2.9021133357393376,32542
225,tile_x31744_y23552_gray_matter_cell_2,2018-001_Iba1_Temporal_pole_Batch_6,tile_x31744_y23552_gray_matter,215.61633,426.04346,256.33618,467.0277,16,0,4,3,3,6,1.0,383,75.5979790687561,0.8421476989300275,566,106.911687374115,620.0,101.09065747261047,0.9129032258064516,0.9455529133953798,0.6222657921904639,0.7623940728908631,192,148.85281229019165,13,15,20,3,16,2.898720687322929,101994
226,tile_x12800_y52224_gray_matter_cell_0,2017-160_Iba1_Temporal_pole_Batch_6,tile_x12800_y52224_gray_matter,260.30157,434.8401,331.52924,504.82886,40,0,2,2,2,4,1.0,440,82.42640614509583,0.8138227218475769,554,145.15432798862457,1158.5,166.73057305812836,0.478204574881312,1.1486434842727848,0.3304149199770345,0.5236913691390614,146,136.911687374115,16,16,56,2,40,2.8902614215848375,82129
227,tile_x73216_y39936_gray_matter_cell_2,2017-160_Iba1_Temporal_pole_Batch_6,tile_x73216_y39936_gray_matter,1.4454651,391.2209,62.677063,435.46155,32,0,2,2,2,4,1.0,305,64.28427076339722,0.9274708312761116,593,142.71067690849304,782.5,126.13190281391144,0.7578274760383387,0.8838294761560691,0.3658909141688626,0.6180794654919687,292,178.2670258283615,10,13,40,3,32,2.890095000585357,92788
228,tile_x35840_y44032_gray_matter_cell_1,2018-001_Iba1_Temporal_pole_Batch_6,tile_x35840_y44032_gray_matter,141.50189,284.11237,289.72882,410.65594,357,13,2,15,2,17,7.5,545,94.08326029777528,0.7737161263261281,2502,797.4945094585419,9733.5,384.7418510913849,0.2570503929727231,0.4824382444370745,0.0494358226913392,0.8263043459224023,2007,849.7787802219391,17,41,126,14,357,2.88565784021513,103777
229,tile_x92160_y28672_gray_matter_cell_0,2016-032_Iba1_Temporal_pole_Batch_8,tile_x92160_y28672_gray_matter,375.6809,87.10718,477.64502,207.89807,184,3,4,7,4,11,1.75,501,84.42640614509583,0.8832649247761774,2004,426.8183224201202,5281.5,293.4033626317978,0.3794376597557512,0.6874197924966277,0.138236099831138,0.770969103980956,1503,426.8183224201202,11,73,73,17,184,2.882083476169472,31533
230,tile_x22528_y8192_gray_matter_cell_0,2018-001_Iba1_Temporal_pole_Batch_6,tile_x22528_y8192_gray_matter,365.052,27.625679,476.36182,107.950874,113,3,6,7,5,12,1.4,659,115.39696860313416,0.6218798396307434,1006,335.6051193475723,3517.5,234.45135366916656,0.2859985785358919,0.6985929002660862,0.1122407838012266,0.8041526193986316,468,300.73506212234497,13,57,63,7,113,2.8776550097305424,97615
231,tile_x11776_y7680_gray_matter_cell_3,2016-020_Iba1_Temporal_pole_Batch_8,tile_x11776_y7680_gray_matter,10.032074,332.77087,110.60739,486.12457,170,5,2,6,3,9,2.0,359,72.28427076339722,0.8634092648544667,883,275.82337474823,4207.5,330.5304924249649,0.2098633392751039,1.198341122200652,0.1458506711511077,0.4839616262419252,599,252.1665205955505,10,54,129,8,170,2.8775086641505565,15300
232,tile_x85504_y17920_gray_matter_cell_0,2016-020_Iba1_Temporal_pole_Batch_8,tile_x85504_y17920_gray_matter,116.54036,136.95917,222.96452,260.98996,256,5,5,9,6,15,1.5,422,78.42640614509583,0.8621794887033024,1363,411.8477599620819,6608.5,313.7490476369858,0.2062495271241582,0.7618083139893054,0.1009792878312809,0.8436220566336814,985,437.3036036491394,9,18,67,11,256,2.87539631713174,28278
233,tile_x18432_y10752_gray_matter_cell_2,2018-001_Iba1_Temporal_pole_Batch_6,tile_x18432_y10752_gray_matter,302.38806,114.32248,375.47998,185.25702,18,0,2,1,3,4,0.3333333333333333,993,167.48022890090942,0.4448688742889964,1608,217.76449966430664,2191.5,191.88459396362305,0.7337440109514032,0.8811564523116551,0.4261100181479649,0.7479475157482137,619,325.9898953437805,30,39,40,4,18,2.8743332993920805,96330
234,tile_x16384_y44032_gray_matter_cell_2,2018-001_Iba1_Temporal_pole_Batch_6,tile_x16384_y44032_gray_matter,369.78976,168.98239,421.6274,274.48993,99,1,5,5,6,11,0.8333333333333334,307,65.94112491607666,0.8872286065596807,732,251.13708305358887,1824.0,215.79432356357572,0.4013157894736842,0.8592690531391116,0.1458475888651247,0.4922147967292194,452,263.37972366809845,10,12,84,6,99,2.873083442249427,95782
235,tile_x16384_y35840_gray_matter_cell_0,2017-063_Iba1_Temporal_pole_Batch_6,tile_x16384_y35840_gray_matter,78.19008,64.56897,141.9418,142.75775,68,2,2,4,2,6,2.0,329,67.11269783973694,0.9179021086379932,715,168.2670258283615,1754.5,173.6468688249588,0.4075235109717868,1.0319720573303823,0.3173349226856405,0.7311884514000052,386,233.37972366809845,13,39,54,7,68,2.8715434864195046,52924
236,tile_x30208_y45056_gray_matter_cell_0,2018-001_Iba1_Temporal_pole_Batch_6,tile_x30208_y45056_gray_matter,25.949516,338.6259,76.763016,378.20303,16,0,4,3,3,6,1.0,726,105.63960921764374,0.8175096968658142,1038,143.0538227558136,1110.5,124.29375874996184,0.934714092751013,0.8688601000346958,0.6373944565481426,0.903295368778218,319,209.13708305358887,12,15,24,3,16,2.868399449910379,101268
237,tile_x25600_y62464_gray_matter_cell_1,2017-129_Iba1_Tp_B8_100,tile_x25600_y62464_gray_matter,285.88608,166.13269,354.1558,233.18854,51,0,5,5,5,10,1.0,553,98.56854152679443,0.7152507703580154,829,214.4091612100601,1579.5,166.59000623226166,0.5248496359607471,0.7769724264209529,0.226609294614767,0.7152067512834597,361,196.4091612100601,15,19,43,5,51,2.867583440015008,72396
238,tile_x69632_y26112_gray_matter_cell_0,2017-026_Iba1_Temporal_pole_Batch_8,tile_x69632_y26112_gray_matter,387.65912,65.916534,488.19623,184.06274,121,2,3,5,3,8,1.6666666666666667,365,71.11269783973694,0.907002362864209,1633,332.7766922712326,3166.0,240.34392130374908,0.5157927984838914,0.7222378456356993,0.1853063268294445,0.6887387045386179,1268,332.7766922712326,12,29,71,11,121,2.8611882085284694,49628
239,tile_x75264_y54784_gray_matter_cell_1,2016-020_Iba1_Temporal_pole_Batch_8,tile_x75264_y54784_gray_matter,216.69753,84.81882,354.71057,292.7709,274,6,2,8,2,10,4.0,610,92.08326029777528,0.9040205939803164,1671,537.7300097942352,9001.0,426.8511041402817,0.1856460393289634,0.79380190126197,0.0726202542595929,0.6207944239987926,1072,575.4284940958023,14,54,136,12,274,2.860144341442177,26840
240,tile_x48128_y34304_gray_matter_cell_3,2017-014_Iba1_Temporal_pole_Batch_6,tile_x48128_y34304_gray_matter,173.01764,235.56377,270.72998,386.80414,269,9,2,11,2,13,5.5,498,91.35533845424652,0.7498447323865634,2293,562.0731556415558,6334.0,337.6240912675857,0.3620145247868645,0.6006764206381967,0.0912070125028902,0.698266274367794,1816,592.8010774850845,14,118,120,12,269,2.856744627563158,38318
241,tile_x64000_y37376_gray_matter_cell_0,2017-026_Iba1_Temporal_pole_Batch_8,tile_x64000_y37376_gray_matter,163.08432,38.448105,279.03137,121.00552,142,3,2,5,2,7,2.5,251,57.455843687057495,0.9554658582811444,671,233.13708305358887,3999.0,263.6553909778595,0.1677919479869967,1.1309028470483853,0.1551349561958812,0.7229161991408227,426,259.0365778207779,10,49,61,8,142,2.846825966562682,49069
242,tile_x4096_y22528_gray_matter_cell_1,2017-014_Iba1_Temporal_pole_Batch_6,tile_x4096_y22528_gray_matter,141.38968,64.7607,228.4028,150.29474,123,3,3,6,3,9,2.0,339,80.76955199241638,0.6530015532232524,837,341.5634891986847,2671.0,220.1595814228058,0.3133657806065144,0.6445641539126589,0.0901555442026466,0.6924821295723499,600,328.9777027368545,9,17,53,6,123,2.8459033897381105,37124
243,tile_x2048_y41984_gray_matter_cell_0,2018-001_Iba1_Temporal_pole_Batch_6,tile_x2048_y41984_gray_matter,379.98193,123.964676,431.4301,237.26527,105,4,3,7,3,10,2.333333333333333,400,73.94112491607666,0.9193857081239256,1078,266.5512965917587,1792.0,219.52048099040985,0.6015625,0.8235581060654913,0.1906632651084018,0.4673021488879288,759,285.52185904979706,12,37,54,9,105,2.8459022214435725,96953
244,tile_x25600_y43520_gray_matter_cell_0,2017-160_Iba1_Temporal_pole_Batch_6,tile_x25600_y43520_gray_matter,307.94672,120.44425,416.7406,221.86087,184,2,8,10,8,18,1.25,884,117.9827550649643,0.7980407394206285,1946,494.6589421033859,5122.5,273.90322506427765,0.3798926305514885,0.5537213658760275,0.0999403742055096,0.858020253301006,1072,586.7422024011612,14,40,71,7,184,2.8436103978948446,84884
245,tile_x7680_y34304_gray_matter_cell_5,2017-014_Iba1_Temporal_pole_Batch_6,tile_x7680_y34304_gray_matter,115.60458,396.43018,189.28336,488.87152,39,1,3,4,3,7,1.3333333333333333,1404,261.722869515419,0.2575690198709749,461,299.2792184352875,2802.5,226.12316071987152,0.1644959857270294,0.7555591794916614,0.0646781616350718,0.6887559927595613,111,93.5979790687561,25,27,58,7,39,2.8425864839784065,40879
246,tile_x22528_y61952_gray_matter_cell_0,2017-129_Iba1_Tp_B8_100,tile_x22528_y61952_gray_matter,159.63129,300.8089,247.2218,419.69598,157,2,3,5,3,8,1.6666666666666667,448,77.94112491607666,0.9267328094251578,1128,325.4629839658737,4977.0,288.669912815094,0.2266425557564798,0.886951595224612,0.1338183774906123,0.7505410710643705,686,391.9898953437805,13,91,94,24,157,2.8421557859812148,71808
247,tile_x64512_y28160_gray_matter_cell_3,2016-020_Iba1_Temporal_pole_Batch_8,tile_x64512_y28160_gray_matter,15.075256,86.484985,145.0639,242.90186,211,2,3,5,3,8,1.6666666666666667,565,87.5979790687561,0.9252735298340424,1570,498.9015827178955,9198.5,387.96781027317047,0.1706800021742675,0.7776439757108314,0.0792646877317454,0.7679544997542447,1005,576.4995617866516,13,76,121,7,211,2.840044103678063,25200
248,tile_x60928_y32256_gray_matter_cell_0,2017-063_Iba1_Temporal_pole_Batch_8,tile_x60928_y32256_gray_matter,59.685898,415.2857,186.76622,481.83698,124,1,7,7,6,13,1.1666666666666667,592,129.9827550649643,0.4403115674730917,1634,412.9188276529312,4355.0,274.8290708065033,0.3752009184845006,0.6655765065706912,0.1204294061897604,0.7245572131616159,1051,511.34523379802704,11,23,67,6,124,2.8389421896777938,66253
249,tile_x80384_y22016_gray_matter_cell_0,2017-063_Iba1_Temporal_pole_Batch_6,tile_x80384_y22016_gray_matter,49.34179,291.75586,110.03213,474.79346,156,3,2,5,1,6,5.0,329,71.11269783973694,0.8175445955680131,1653,372.1076455116272,2581.0,328.7645062208176,0.6404494382022472,0.8835198905112115,0.1500187460020867,0.3000737596271399,1366,406.1492756605148,13,49,97,10,156,2.836575722422575,61989
250,tile_x90624_y40448_gray_matter_cell_2,2016-032_Iba1_Temporal_pole_Batch_8,tile_x90624_y40448_gray_matter,140.67874,293.90753,193.2048,345.13068,33,0,4,4,4,8,1.0,366,73.94112491607666,0.8412379229333921,884,158.85281229019165,978.0,128.9455724954605,0.9038854805725972,0.811729868904702,0.4402225785496315,0.7391555623175309,518,158.85281229019165,9,17,28,3,33,2.829747946719566,31491
251,tile_x23040_y22016_gray_matter_cell_3,2016-020_Iba1_Temporal_pole_Batch_8,tile_x23040_y22016_gray_matter,141.93292,8.570969,259.84747,74.27507,104,3,3,6,3,9,2.0,535,87.5979790687561,0.8761439618782525,1353,293.1787132024765,3037.0,241.47153413295743,0.4455054329930852,0.8236325601381271,0.1978075172227145,0.6545197763610501,818,293.1787132024765,12,26,75,7,104,2.828121841844768,17556
252,tile_x13824_y31744_gray_matter_cell_0,2016-020_Iba1_Temporal_pole_Batch_8,tile_x13824_y31744_gray_matter,241.79501,146.4213,348.405,298.33215,152,1,6,6,7,13,0.8571428571428571,698,118.46803629398346,0.6249753770032215,1474,369.4629839658737,4550.5,265.7396924495697,0.3239204483023843,0.7192593141458397,0.1356955109206802,0.8097596395352522,784,446.4751765727997,15,26,65,7,152,2.8226571365389166,15701
253,tile_x46592_y37376_gray_matter_cell_1,2014-048_Iba1_Temporal_pole_Batch_8,tile_x46592_y37376_gray_matter,78.38807,250.58847,196.34906,370.75034,159,4,4,8,4,12,2.0,344,66.04163014888763,0.9911348277537186,2015,398.9188276529312,4482.5,290.5391318798065,0.4495259341885109,0.7283164186288605,0.1591167304887655,0.6672996440281569,1671,458.9604578018189,11,23,81,7,159,2.821913977317802,6058
254,tile_x58880_y40960_gray_matter_cell_0,2014-048_Iba1_Temporal_pole_Batch_8,tile_x58880_y40960_gray_matter,84.66026,180.24396,186.77275,267.98602,162,2,4,6,4,10,1.5,515,97.74011445045473,0.6774408895126001,1833,436.8599525690079,4984.5,283.3453460931778,0.3677399939813421,0.6485953780540679,0.1206946057434389,0.7801880548821131,1318,521.7716399431229,11,36,62,12,162,2.8163210019572102,8640
255,tile_x54272_y7168_gray_matter_cell_3,2014-048_Iba1_Temporal_pole_Batch_8,tile_x54272_y7168_gray_matter,219.09735,313.2519,272.4512,376.107,15,0,4,3,5,8,0.6,580,99.25483322143556,0.7398344151423122,1079,157.63960921764374,1278.0,142.23155462741852,0.8442879499217527,0.9022577214781584,0.5456329759373465,0.7938689276482662,499,257.722869515419,13,17,26,3,15,2.8116012170594455,7731
256,tile_x3584_y3584_gray_matter_cell_2,2017-014_Iba1_Temporal_pole_Batch_6,tile_x3584_y3584_gray_matter,351.94962,343.19702,484.679,506.9137,237,3,5,9,5,14,1.8,718,139.63960921764374,0.4627187080879504,2105,489.8893901109696,8712.0,403.5053559541702,0.2416207529843893,0.8236662481356626,0.1102213933331146,0.6724021962674385,1401,569.7300097942352,12,36,110,7,237,2.8103642095611745,36098
257,tile_x68096_y44032_gray_matter_cell_1,2017-160_Iba1_Temporal_pole_Batch_6,tile_x68096_y44032_gray_matter,373.18295,254.53069,425.71695,318.16608,17,0,3,1,3,4,0.3333333333333333,890,122.46803629398346,0.7456832060396231,909,191.3380935192108,1178.0,135.49551057815552,0.7716468590831919,0.7081470714275275,0.312011687612525,0.8063161208874,130,110.911687374115,11,12,31,4,17,2.8099482400882327,91993
258,tile_x11776_y26112_gray_matter_cell_1,2016-020_Iba1_Temporal_pole_Batch_8,tile_x11776_y26112_gray_matter,109.48956,395.1109,266.45786,496.73822,244,5,5,9,4,13,2.25,658,103.5979790687561,0.7704300089273396,1934,514.9604578018188,8343.5,365.954256772995,0.2317972074069635,0.7106453538881844,0.0916470667137018,0.7828968178566168,1276,598.9015827178955,14,61,89,12,244,2.806386077822465,15223
259,tile_x78336_y9216_gray_matter_cell_0,2017-026_Iba1_Temporal_pole_Batch_8,tile_x78336_y9216_gray_matter,182.96121,353.21942,253.85626,457.4577,85,2,2,4,2,6,2.0,239,55.455843687057495,0.9765919299627476,704,252.6934319734573,1764.0,181.59491050243375,0.3990929705215419,0.7186372399323316,0.138546199000207,0.6722040113073555,479,288.4924215078354,10,51,53,8,85,2.8048224595507576,50739
260,tile_x9728_y44032_gray_matter_cell_4,2017-129_Iba1_Tp_B8_100,tile_x9728_y44032_gray_matter,310.2853,243.68422,387.92715,453.04883,319,13,1,13,1,14,13.0,228,54.87005722522736,0.9516426216804552,1774,699.369619011879,8742.0,439.0001037120819,0.2029283916723862,0.6277082844009347,0.0455774428022487,0.5700217412995651,1561,698.7838325500488,10,30,175,8,319,2.8017867262199223,81349
261,tile_x31232_y10752_gray_matter_cell_2,2018-001_Iba1_Temporal_pole_Batch_6,tile_x31232_y10752_gray_matter,110.094696,1.2055969,232.28638,75.53137,89,1,3,4,3,7,1.3333333333333333,683,113.25483322143556,0.6691401324328237,1425,300.73506212234497,3306.0,272.5331093072891,0.4310344827586206,0.9062232630408,0.1979960832471713,0.5593378015508986,759,392.0904005765915,13,21,98,4,89,2.8001484748914374,101714
262,tile_x37888_y37888_gray_matter_cell_0,2018-001_Iba1_Temporal_pole_Batch_6,tile_x37888_y37888_gray_matter,184.87747,181.74918,253.18594,254.33664,99,0,4,4,4,8,1.0,429,78.18376553058624,0.881929743292179,1107,268.5512965917587,3013.0,212.78024566173556,0.3674078991038831,0.7923262645244116,0.192887008589268,0.8362697427544259,722,310.5929267406464,11,17,50,5,99,2.8001448449964657,104584
263,tile_x29696_y16896_gray_matter_cell_2,2017-014_Iba1_Temporal_pole_Batch_6,tile_x29696_y16896_gray_matter,353.50092,165.70486,451.3263,343.98993,269,5,7,12,7,19,1.7142857142857142,876,158.46803629398346,0.438359696590288,1735,617.2863587141037,8768.0,383.6708389520645,0.1978786496350364,0.6215443343852699,0.0572184361424812,0.7485017528074203,968,595.3868639469147,14,31,88,15,269,2.7999831966693334,34783
264,tile_x79872_y65536_gray_matter_cell_2,2014-048_Iba1_Temporal_pole_Batch_8,tile_x79872_y65536_gray_matter,205.13617,168.55527,247.93475,196.88809,23,1,1,1,2,3,0.5,344,68.18376553058624,0.9298359701850076,568,100.32590091228484,575.0,93.67828381061554,0.9878260869565216,0.93373977167191,0.7091401307079545,0.8233791341286885,230,142.02438521385193,12,12,22,3,23,2.799829963263114,13667
265,tile_x97792_y13824_gray_matter_cell_0,2017-014_Iba1_Temporal_pole_Batch_6,tile_x97792_y13824_gray_matter,168.37012,334.2197,256.80417,447.24368,189,4,2,6,2,8,3.0,784,118.08326029777528,0.7065603386581412,1823,429.4629839658737,5735.0,298.0385400056839,0.3178727114210985,0.6939795771301371,0.1242067099295965,0.8113316754507953,1098,462.3330411911011,21,34,94,8,189,2.799329422932794,42908
